state,district,year,iso_week,tmax_mean,tmin_mean,precip_sum,rain_days,dry_days,wind_max_mean,wind_calm_days,et0_sum,n_days
Punjab,Kapurthala,2012,42,28.87142857142857,16.557142857142857,1.1,0,4,9.357142857142858,6,24.23,7
Punjab,Kapurthala,2012,43,27.32857142857143,14.985714285714286,0.8,0,5,8.87142857142857,5,23.419999999999998,7
Punjab,Kapurthala,2012,44,28.614285714285717,15.857142857142858,0.0,0,7,8.385714285714286,7,22.83,7
Punjab,Kapurthala,2012,45,27.2,13.728571428571428,2.2,1,5,8.585714285714285,7,20.59,7
Punjab,Kapurthala,2012,46,25.642857142857142,13.0,0.0,0,7,8.814285714285715,6,19.13,7
Punjab,Kapurthala,2012,47,23.985714285714288,10.799999999999999,0.9,0,6,9.314285714285715,4,18.19,7
Punjab,Kapurthala,2012,48,22.439999999999998,9.62,2.3,1,4,11.379999999999999,2,12.120000000000001,5
Punjab,Kapurthala,2013,35,32.8,25.4,0.4,0,0,6.9,1,4.26,1
Punjab,Kapurthala,2013,36,32.214285714285715,24.685714285714287,16.1,5,1,8.5,5,28.76,7
Punjab,Kapurthala,2013,37,32.15714285714286,23.75714285714286,4.1,1,3,7.642857142857143,7,29.02,7
Punjab,Kapurthala,2013,38,32.5,22.47142857142857,2.0,1,4,8.457142857142857,6,29.919999999999998,7
Punjab,Kapurthala,2013,39,32.22857142857143,24.37142857142857,15.8,2,2,7.442857142857143,6,25.7,7
Punjab,Kapurthala,2013,40,30.87142857142857,23.2,4.9,1,1,7.785714285714286,5,23.39,7
Punjab,Kapurthala,2013,41,30.442857142857143,23.342857142857145,12.1,3,2,10.085714285714285,4,21.07,7
Punjab,Kapurthala,2013,42,31.271428571428572,19.228571428571428,0.0,0,7,9.128571428571428,5,27.060000000000002,7
Punjab,Kapurthala,2013,43,30.0,18.414285714285715,0.0,0,7,9.328571428571427,6,25.17,7
Punjab,Kapurthala,2013,44,28.157142857142855,15.428571428571429,0.30000000000000004,0,6,10.1,3,23.84,7
Punjab,Kapurthala,2013,45,24.400000000000002,13.257142857142856,9.399999999999999,1,5,8.471428571428572,6,18.36,7
Punjab,Kapurthala,2013,46,24.342857142857145,9.87142857142857,0.0,0,7,9.728571428571428,3,19.97,7
Punjab,Kapurthala,2013,47,24.728571428571428,10.314285714285715,0.0,0,7,10.057142857142859,4,18.9,7
Punjab,Kapurthala,2013,48,25.0,10.516666666666667,0.0,0,6,11.583333333333334,0,16.75,6
Punjab,Kapurthala,2014,36,29.285714285714285,24.87142857142857,146.5,6,0,18.75714285714286,1,17.73,7
Punjab,Kapurthala,2014,37,31.585714285714285,23.814285714285713,6.4,2,1,6.385714285714285,7,27.259999999999998,7
Punjab,Kapurthala,2014,38,32.77142857142857,23.52857142857143,1.0,0,6,8.114285714285714,6,30.0,7
Punjab,Kapurthala,2014,39,32.9,23.52857142857143,0.4,0,6,8.114285714285714,6,29.22,7
Punjab,Kapurthala,2014,40,33.24285714285714,23.400000000000002,1.2,0,5,9.057142857142857,5,27.46,7
Punjab,Kapurthala,2014,41,31.857142857142858,20.099999999999998,17.700000000000003,1,5,10.4,3,27.11,7
Punjab,Kapurthala,2014,42,28.62857142857143,16.5,3.0,1,6,10.37142857142857,3,26.27,7
Punjab,Kapurthala,2014,43,30.271428571428572,17.614285714285714,1.4,0,5,8.914285714285715,6,25.0,7
Punjab,Kapurthala,2014,44,28.7,15.6,0.1,0,7,9.842857142857143,3,24.22,7
Punjab,Kapurthala,2014,45,27.8,15.4,4.1,1,6,11.62857142857143,0,22.83,7
Punjab,Kapurthala,2014,46,25.957142857142856,11.771428571428572,0.0,0,7,10.5,3,21.93,7
Punjab,Kapurthala,2014,47,25.142857142857142,10.457142857142857,0.0,0,7,9.928571428571429,3,20.0,7
Punjab,Kapurthala,2014,48,25.042857142857144,10.614285714285714,0.0,0,7,9.914285714285713,4,18.12,7
Punjab,Kapurthala,2015,36,33.21666666666667,24.666666666666668,1.2,0,2,7.616666666666667,6,27.91,6
Punjab,Kapurthala,2015,37,33.785714285714285,22.542857142857144,0.0,0,7,8.214285714285714,6,33.27,7
Punjab,Kapurthala,2015,38,33.31428571428571,23.685714285714287,4.8,1,5,6.857142857142857,7,28.33,7
Punjab,Kapurthala,2015,39,29.599999999999998,22.385714285714283,71.2,2,1,9.557142857142859,5,22.57,7
Punjab,Kapurthala,2015,40,31.7,19.914285714285715,0.0,0,7,8.714285714285714,5,29.939999999999998,7
Punjab,Kapurthala,2015,41,32.857142857142854,20.728571428571428,0.0,0,7,9.471428571428572,4,28.64,7
Punjab,Kapurthala,2015,42,30.75714285714286,19.957142857142856,11.6,2,5,10.114285714285714,5,23.64,7
Punjab,Kapurthala,2015,43,29.542857142857144,17.414285714285715,10.5,1,6,12.071428571428571,4,23.88,7
Punjab,Kapurthala,2015,44,26.842857142857145,14.585714285714285,1.1,1,6,9.128571428571428,5,22.45,7
Punjab,Kapurthala,2015,45,26.228571428571428,15.228571428571428,33.1,2,5,9.200000000000001,5,19.48,7
Punjab,Kapurthala,2015,46,25.728571428571428,14.014285714285714,0.6,0,6,9.828571428571427,4,19.48,7
Punjab,Kapurthala,2015,47,24.814285714285713,11.799999999999999,0.0,0,7,9.914285714285715,5,19.490000000000002,7
Punjab,Kapurthala,2015,48,24.185714285714287,11.185714285714285,0.0,0,7,9.342857142857143,5,16.72,7
Punjab,Kapurthala,2015,49,24.5,14.1,0.0,0,1,8.1,1,2.01,1
Punjab,Kapurthala,2016,35,32.6,24.325,2.5,1,2,9.2,2,17.66,4
Punjab,Kapurthala,2016,36,34.44285714285714,25.714285714285715,3.0,1,3,9.142857142857142,6,31.65,7
Punjab,Kapurthala,2016,37,34.614285714285714,24.785714285714285,1.8,1,4,9.814285714285715,2,31.880000000000003,7
Punjab,Kapurthala,2016,38,33.885714285714286,24.614285714285717,4.4,1,2,9.757142857142856,4,28.96,7
Punjab,Kapurthala,2016,39,34.01428571428571,24.485714285714288,1.1,0,4,8.5,6,27.77,7
Punjab,Kapurthala,2016,40,34.457142857142856,23.985714285714288,1.8,1,5,10.342857142857143,4,29.7,7
Punjab,Kapurthala,2016,41,34.142857142857146,20.414285714285715,0.0,0,7,11.157142857142857,0,32.66,7
Punjab,Kapurthala,2016,42,33.22857142857143,19.014285714285712,0.0,0,7,9.571428571428571,5,29.52,7
Punjab,Kapurthala,2016,43,31.599999999999998,17.185714285714287,0.0,0,7,10.428571428571429,5,27.21,7
Punjab,Kapurthala,2016,44,29.785714285714285,16.5,0.0,0,7,9.0,6,23.62,7
Punjab,Kapurthala,2016,45,28.571428571428573,13.671428571428573,0.2,0,6,11.042857142857143,3,23.4,7
Punjab,Kapurthala,2016,46,27.185714285714287,12.342857142857143,0.0,0,7,10.242857142857144,3,21.38,7
Punjab,Kapurthala,2016,47,27.17142857142857,13.485714285714284,0.0,0,7,11.085714285714285,3,20.98,7
Punjab,Kapurthala,2016,48,26.2,11.433333333333332,0.0,0,3,9.266666666666667,2,8.06,3
Punjab,Kapurthala,2017,35,30.366666666666664,23.733333333333334,27.0,2,0,8.733333333333333,2,9.24,3
Punjab,Kapurthala,2017,36,31.900000000000002,24.142857142857142,20.1,4,1,8.22857142857143,6,28.56,7
Punjab,Kapurthala,2017,37,32.68571428571429,22.928571428571427,0.7,0,6,9.771428571428572,4,31.759999999999998,7
Punjab,Kapurthala,2017,38,32.75714285714286,21.485714285714288,0.39999999999999997,0,6,9.171428571428573,4,29.19,7
Punjab,Kapurthala,2017,39,34.02857142857143,22.17142857142857,0.1,0,7,8.671428571428573,6,30.75,7
Punjab,Kapurthala,2017,40,34.042857142857144,20.87142857142857,0.0,0,7,9.385714285714286,6,30.490000000000002,7
Punjab,Kapurthala,2017,41,33.114285714285714,20.12857142857143,1.0,0,5,10.171428571428573,5,27.919999999999998,7
Punjab,Kapurthala,2017,42,32.15714285714286,17.97142857142857,1.5,1,6,10.157142857142857,2,26.3,7
Punjab,Kapurthala,2017,43,29.7,15.457142857142857,0.0,0,7,9.985714285714286,4,23.64,7
Punjab,Kapurthala,2017,44,27.97142857142857,15.685714285714285,0.0,0,7,8.914285714285715,6,19.98,7
Punjab,Kapurthala,2017,45,26.357142857142858,14.700000000000001,0.0,0,7,8.785714285714286,7,16.92,7
Punjab,Kapurthala,2017,46,22.885714285714283,12.471428571428572,8.9,2,4,11.37142857142857,5,14.45,7
Punjab,Kapurthala,2017,47,22.157142857142855,8.614285714285714,0.0,0,7,10.700000000000001,1,15.95,7
Punjab,Kapurthala,2017,48,22.625,8.825,0.0,0,4,8.65,2,8.46,4
Punjab,Kapurthala,2018,35,31.9,26.35,9.4,1,0,13.95,0,6.93,2
Punjab,Kapurthala,2018,36,31.928571428571427,25.342857142857145,40.3,3,2,7.942857142857143,6,24.46,7
Punjab,Kapurthala,2018,37,31.67142857142857,23.7,12.6,5,1,11.700000000000001,2,28.43,7
Punjab,Kapurthala,2018,38,31.25714285714286,21.857142857142858,62.4,2,4,12.014285714285714,3,26.35,7
Punjab,Kapurthala,2018,39,30.085714285714285,21.114285714285717,49.1,2,3,10.214285714285714,4,24.91,7
Punjab,Kapurthala,2018,40,31.142857142857142,18.942857142857143,1.5,1,6,11.142857142857142,3,27.6,7
Punjab,Kapurthala,2018,41,29.285714285714285,17.9,8.399999999999999,2,4,13.971428571428572,1,24.84,7
Punjab,Kapurthala,2018,42,29.82857142857143,16.257142857142856,0.0,0,7,10.799999999999999,2,25.34,7
Punjab,Kapurthala,2018,43,28.571428571428573,15.085714285714285,0.0,0,7,10.914285714285715,3,23.29,7
Punjab,Kapurthala,2018,44,27.214285714285715,16.014285714285712,13.999999999999998,2,4,13.114285714285714,2,20.35,7
Punjab,Kapurthala,2018,45,24.97142857142857,11.914285714285715,0.0,0,7,10.299999999999999,2,18.46,7
Punjab,Kapurthala,2018,46,24.214285714285715,11.685714285714285,1.7,1,6,11.328571428571427,0,16.12,7
Punjab,Kapurthala,2018,47,24.87142857142857,10.685714285714285,0.0,0,7,10.914285714285715,1,17.38,7
Punjab,Kapurthala,2018,48,24.02,10.540000000000001,0.0,0,5,9.72,3,10.56,5
Punjab,Ludhiana,2012,35,32.349999999999994,25.450000000000003,5.3999999999999995,1,0,9.15,1,8.219999999999999,2
Punjab,Ludhiana,2012,36,30.614285714285717,24.957142857142856,36.4,6,0,13.442857142857141,3,24.13,7
Punjab,Ludhiana,2012,37,31.557142857142857,24.542857142857144,35.9,6,0,7.8999999999999995,7,24.04,7
Punjab,Ludhiana,2012,38,30.17142857142857,21.942857142857143,36.2,3,4,10.571428571428571,2,26.12,7
Punjab,Ludhiana,2012,39,31.685714285714283,20.685714285714287,0.0,0,7,10.4,3,31.14,7
Punjab,Ludhiana,2012,40,32.5,20.285714285714285,0.0,0,7,9.77142857142857,4,31.14,7
Punjab,Ludhiana,2012,41,31.585714285714285,18.071428571428573,1.7,1,5,9.557142857142859,4,29.81,7
Punjab,Ludhiana,2012,42,29.514285714285712,16.685714285714287,0.5,0,5,10.857142857142858,5,26.42,7
Punjab,Ludhiana,2012,43,27.457142857142856,14.828571428571427,0.6,0,6,10.671428571428573,3,25.22,7
Punjab,Ludhiana,2012,44,28.52857142857143,15.799999999999999,0.0,0,7,9.37142857142857,7,24.69,7
Punjab,Ludhiana,2012,45,27.342857142857145,14.028571428571428,1.3,1,6,9.085714285714285,5,22.259999999999998,7
Punjab,Ludhiana,2012,46,25.771428571428572,12.785714285714286,0.0,0,7,9.87142857142857,4,20.61,7
Punjab,Ludhiana,2012,47,24.271428571428572,10.942857142857141,0.3,0,6,10.642857142857142,3,19.94,7
Punjab,Ludhiana,2012,48,22.880000000000003,9.440000000000001,0.5,0,4,11.52,1,13.41,5
Punjab,Ludhiana,2013,35,32.8,24.5,0.6,0,0,11.0,0,4.36,1
Punjab,Ludhiana,2013,36,32.5,24.62857142857143,8.100000000000001,3,1,9.9,3,29.72,7
Punjab,Ludhiana,2013,37,32.8,23.585714285714285,3.8,1,2,9.4,4,30.2,7
Punjab,Ludhiana,2013,38,32.84285714285714,22.342857142857145,18.3,2,4,11.1,2,30.12,7
Punjab,Ludhiana,2013,39,32.01428571428571,23.771428571428572,24.1,3,1,7.757142857142858,6,25.68,7
Punjab,Ludhiana,2013,40,30.914285714285715,22.685714285714287,2.8000000000000003,0,3,9.542857142857143,5,24.14,7
Punjab,Ludhiana,2013,41,30.214285714285715,23.12857142857143,10.700000000000001,3,2,11.414285714285715,2,21.06,7
Punjab,Ludhiana,2013,42,31.857142857142858,19.014285714285712,0.0,0,7,9.271428571428572,6,28.95,7
Punjab,Ludhiana,2013,43,30.442857142857143,17.714285714285715,0.0,0,7,9.514285714285714,5,26.09,7
Punjab,Ludhiana,2013,44,28.599999999999998,15.542857142857143,2.0999999999999996,1,5,10.271428571428572,4,25.22,7
Punjab,Ludhiana,2013,45,24.985714285714288,13.014285714285714,9.3,1,6,9.842857142857143,4,20.27,7
Punjab,Ludhiana,2013,46,25.0,10.471428571428572,0.0,0,7,10.685714285714285,1,22.27,7
Punjab,Ludhiana,2013,47,25.52857142857143,10.942857142857141,0.0,0,7,11.171428571428573,2,21.3,7
Punjab,Ludhiana,2013,48,26.083333333333332,11.333333333333334,0.0,0,6,13.616666666666667,0,19.189999999999998,6
Punjab,Ludhiana,2014,36,30.12857142857143,24.714285714285715,88.60000000000001,6,0,17.942857142857143,1,19.89,7
Punjab,Ludhiana,2014,37,31.557142857142857,23.914285714285715,12.5,4,0,7.8999999999999995,7,26.880000000000003,7
Punjab,Ludhiana,2014,38,33.642857142857146,23.485714285714288,1.2,0,5,10.171428571428573,2,31.68,7
Punjab,Ludhiana,2014,39,34.642857142857146,23.32857142857143,0.2,0,6,11.928571428571429,0,33.769999999999996,7
Punjab,Ludhiana,2014,40,34.82857142857143,23.814285714285713,2.6,1,4,11.62857142857143,1,29.9,7
Punjab,Ludhiana,2014,41,33.72857142857143,20.97142857142857,10.3,2,5,11.9,1,31.41,7
Punjab,Ludhiana,2014,42,29.857142857142858,16.95714285714286,4.6,1,6,10.571428571428571,3,28.16,7
Punjab,Ludhiana,2014,43,31.757142857142856,18.514285714285712,0.5,0,5,9.9,4,27.81,7
Punjab,Ludhiana,2014,44,30.071428571428573,16.2,0.5,0,5,11.585714285714285,1,27.810000000000002,7
Punjab,Ludhiana,2014,45,29.38571428571429,16.514285714285716,2.4,1,6,13.028571428571428,1,26.81,7
Punjab,Ludhiana,2014,46,27.228571428571428,11.757142857142856,0.0,0,7,12.114285714285714,2,25.18,7
Punjab,Ludhiana,2014,47,26.571428571428573,11.1,0.0,0,7,11.228571428571428,1,23.25,7
Punjab,Ludhiana,2014,48,26.52857142857143,11.614285714285714,0.0,0,7,11.285714285714286,3,21.39,7
Punjab,Ludhiana,2015,36,32.983333333333334,24.03333333333333,1.3,0,3,10.533333333333333,2,28.91,6
Punjab,Ludhiana,2015,37,33.41428571428572,22.614285714285717,0.5,0,6,10.014285714285714,4,34.51,7
Punjab,Ludhiana,2015,38,32.4,23.457142857142856,5.5,2,4,8.4,6,27.11,7
Punjab,Ludhiana,2015,39,29.8,22.042857142857144,62.699999999999996,3,2,10.87142857142857,6,23.55,7
Punjab,Ludhiana,2015,40,31.514285714285712,19.32857142857143,0.0,0,7,9.914285714285715,5,30.68,7
Punjab,Ludhiana,2015,41,32.97142857142857,20.67142857142857,0.1,0,7,10.4,3,30.16,7
Punjab,Ludhiana,2015,42,31.085714285714285,20.3,14.700000000000001,2,5,11.514285714285714,4,25.4,7
Punjab,Ludhiana,2015,43,30.271428571428572,17.771428571428572,6.8999999999999995,2,4,12.5,3,26.01,7
Punjab,Ludhiana,2015,44,27.414285714285715,14.771428571428572,1.0,0,6,9.557142857142859,4,23.759999999999998,7
Punjab,Ludhiana,2015,45,26.75714285714286,15.728571428571428,33.2,2,5,9.414285714285715,5,20.62,7
Punjab,Ludhiana,2015,46,26.314285714285713,14.542857142857143,0.1,0,7,10.571428571428571,3,20.900000000000002,7
Punjab,Ludhiana,2015,47,25.3,11.928571428571429,0.0,0,7,11.228571428571428,3,21.14,7
Punjab,Ludhiana,2015,48,24.571428571428573,11.828571428571427,1.0,0,6,10.857142857142858,3,17.79,7
Punjab,Ludhiana,2015,49,24.8,13.8,0.0,0,1,7.3,1,2.19,1
Punjab,Ludhiana,2016,35,31.9,24.275,4.3,1,2,10.425,2,16.96,4
Punjab,Ludhiana,2016,36,33.84285714285714,25.185714285714287,0.7,0,5,9.471428571428572,5,32.379999999999995,7
Punjab,Ludhiana,2016,37,34.42857142857143,24.042857142857144,0.2,0,6,9.814285714285715,4,32.089999999999996,7
Punjab,Ludhiana,2016,38,33.82857142857143,24.599999999999998,3.3,1,4,11.514285714285714,3,29.58,7
Punjab,Ludhiana,2016,39,33.8,24.385714285714283,0.7,0,5,8.828571428571427,6,28.21,7
Punjab,Ludhiana,2016,40,34.714285714285715,23.685714285714283,0.4,0,5,11.142857142857142,1,31.04,7
Punjab,Ludhiana,2016,41,34.18571428571429,20.2,0.0,0,7,12.285714285714286,0,35.03,7
Punjab,Ludhiana,2016,42,33.128571428571426,19.357142857142858,0.0,0,7,10.485714285714286,4,31.47,7
Punjab,Ludhiana,2016,43,31.342857142857145,17.4,0.0,0,7,10.814285714285715,5,28.68,7
Punjab,Ludhiana,2016,44,29.685714285714287,16.442857142857143,0.0,0,7,9.700000000000001,5,24.94,7
Punjab,Ludhiana,2016,45,28.74285714285714,14.485714285714286,1.7,1,6,12.114285714285714,1,25.200000000000003,7
Punjab,Ludhiana,2016,46,26.985714285714288,12.685714285714285,0.0,0,7,11.37142857142857,3,22.490000000000002,7
Punjab,Ludhiana,2016,47,27.271428571428572,13.9,0.0,0,7,12.9,2,23.11,7
Punjab,Ludhiana,2016,48,26.133333333333336,11.866666666666667,0.0,0,3,10.9,2,8.56,3
Punjab,Ludhiana,2017,35,29.666666666666668,23.666666666666668,24.3,3,0,14.933333333333335,1,8.7,3
Punjab,Ludhiana,2017,36,31.657142857142855,24.0,11.2,4,1,10.87142857142857,3,28.95,7
Punjab,Ludhiana,2017,37,32.51428571428571,23.285714285714285,0.0,0,7,11.114285714285714,2,32.22,7
Punjab,Ludhiana,2017,38,31.9,21.314285714285713,1.6,0,5,9.6,4,28.21,7
Punjab,Ludhiana,2017,39,33.75714285714286,22.357142857142858,0.2,0,6,10.114285714285714,3,31.07,7
Punjab,Ludhiana,2017,40,34.114285714285714,20.87142857142857,0.0,0,7,10.642857142857142,1,31.740000000000002,7
Punjab,Ludhiana,2017,41,33.385714285714286,20.67142857142857,0.0,0,7,10.1,4,28.75,7
Punjab,Ludhiana,2017,42,32.471428571428575,17.95714285714286,1.2,1,6,10.728571428571428,1,27.2,7
Punjab,Ludhiana,2017,43,30.042857142857144,15.571428571428571,0.0,0,7,10.671428571428573,2,24.73,7
Punjab,Ludhiana,2017,44,28.24285714285714,16.114285714285714,0.0,0,7,9.414285714285715,4,20.64,7
Punjab,Ludhiana,2017,45,26.428571428571427,14.985714285714284,0.0,0,7,8.2,7,17.27,7
Punjab,Ludhiana,2017,46,23.585714285714285,12.885714285714286,6.2,1,3,11.385714285714286,3,15.5,7
Punjab,Ludhiana,2017,47,22.642857142857142,9.642857142857142,0.0,0,7,11.042857142857143,1,17.7,7
Punjab,Ludhiana,2017,48,23.075,9.375,0.0,0,4,10.425,1,9.219999999999999,4
Punjab,Ludhiana,2018,35,30.25,25.799999999999997,4.4,2,0,12.4,1,5.45,2
Punjab,Ludhiana,2018,36,31.414285714285715,25.285714285714285,40.5,3,1,9.085714285714285,3,23.330000000000002,7
Punjab,Ludhiana,2018,37,31.47142857142857,23.957142857142856,7.3999999999999995,3,4,10.5,4,28.61,7
Punjab,Ludhiana,2018,38,30.642857142857142,22.24285714285714,152.1,2,4,15.914285714285715,1,25.97,7
Punjab,Ludhiana,2018,39,29.7,21.17142857142857,95.5,2,5,10.671428571428573,3,24.53,7
Punjab,Ludhiana,2018,40,31.12857142857143,19.614285714285717,0.0,0,7,10.842857142857143,4,28.58,7
Punjab,Ludhiana,2018,41,29.24285714285714,17.842857142857145,7.199999999999999,2,4,13.357142857142858,2,25.57,7
Punjab,Ludhiana,2018,42,29.8,16.085714285714285,0.4,0,6,10.257142857142856,1,25.7,7
Punjab,Ludhiana,2018,43,28.8,15.357142857142858,0.0,0,7,11.771428571428572,0,24.7,7
Punjab,Ludhiana,2018,44,27.228571428571428,15.87142857142857,1.9,1,5,12.985714285714286,3,20.95,7
Punjab,Ludhiana,2018,45,25.585714285714285,12.885714285714286,0.0,0,7,10.6,3,20.39,7
Punjab,Ludhiana,2018,46,25.0,12.214285714285714,4.5,1,6,11.642857142857142,2,17.68,7
Punjab,Ludhiana,2018,47,25.114285714285717,11.700000000000001,0.0,0,7,11.814285714285715,2,18.62,7
Punjab,Ludhiana,2018,48,24.36,11.76,0.0,0,5,10.24,1,11.12,5
Punjab,Mansa,2012,35,33.150000000000006,25.8,6.8,1,0,10.149999999999999,1,7.98,2
Punjab,Mansa,2012,36,30.657142857142855,25.32857142857143,45.800000000000004,6,0,18.428571428571427,1,25.07,7
Punjab,Mansa,2012,37,32.2,24.957142857142856,38.1,6,0,9.142857142857142,5,24.47,7
Punjab,Mansa,2012,38,31.32857142857143,21.942857142857143,18.1,2,4,9.971428571428572,4,28.57,7
Punjab,Mansa,2012,39,32.800000000000004,20.62857142857143,0.0,0,7,9.714285714285714,5,32.72,7
Punjab,Mansa,2012,40,34.1,20.028571428571432,0.0,0,7,9.299999999999999,5,32.9,7
Punjab,Mansa,2012,41,33.24285714285714,18.842857142857145,1.3,0,5,10.571428571428571,3,32.24,7
Punjab,Mansa,2012,42,30.857142857142858,18.02857142857143,0.0,0,7,10.742857142857144,6,28.14,7
Punjab,Mansa,2012,43,28.24285714285714,15.028571428571428,5.3,1,5,10.342857142857143,4,25.63,7
Punjab,Mansa,2012,44,29.25714285714286,15.985714285714286,0.0,0,7,8.314285714285715,7,25.3,7
Punjab,Mansa,2012,45,28.47142857142857,14.971428571428572,2.5,1,6,9.742857142857144,5,23.91,7
Punjab,Mansa,2012,46,26.685714285714287,13.285714285714286,0.0,0,7,9.328571428571427,5,21.75,7
Punjab,Mansa,2012,47,25.54285714285714,11.614285714285714,0.0,0,7,11.085714285714285,2,22.25,7
Punjab,Mansa,2012,48,24.02,10.24,0.1,0,5,11.819999999999999,1,14.91,5
Punjab,Mansa,2013,35,34.5,25.6,0.4,0,0,12.6,0,4.79,1
Punjab,Mansa,2013,36,34.41428571428572,25.442857142857143,2.1,1,5,13.614285714285714,1,36.02,7
Punjab,Mansa,2013,37,34.81428571428571,25.142857142857142,3.7,2,5,10.542857142857143,2,33.589999999999996,7
Punjab,Mansa,2013,38,33.614285714285714,23.271428571428572,8.9,2,4,12.314285714285715,2,31.96,7
Punjab,Mansa,2013,39,32.8,24.785714285714285,17.1,3,2,8.72857142857143,6,26.91,7
Punjab,Mansa,2013,40,31.514285714285712,23.385714285714283,1.4,1,5,10.328571428571427,3,26.26,7
Punjab,Mansa,2013,41,31.285714285714285,23.75714285714286,12.5,3,2,11.085714285714285,3,23.42,7
Punjab,Mansa,2013,42,32.57142857142857,20.157142857142855,0.0,0,7,8.957142857142857,5,29.19,7
Punjab,Mansa,2013,43,31.014285714285712,17.97142857142857,0.0,0,7,9.5,5,28.07,7
Punjab,Mansa,2013,44,29.542857142857144,16.4,0.8,0,6,11.285714285714286,2,27.8,7
Punjab,Mansa,2013,45,25.614285714285717,13.971428571428572,12.4,1,5,10.814285714285715,2,21.85,7
Punjab,Mansa,2013,46,25.25714285714286,10.528571428571428,0.0,0,7,11.4,1,24.03,7
Punjab,Mansa,2013,47,26.32857142857143,11.057142857142859,0.0,0,7,11.014285714285714,3,22.67,7
Punjab,Mansa,2013,48,27.05,12.85,0.0,0,6,13.783333333333333,1,20.44,6
Punjab,Mansa,2014,36,30.914285714285715,25.12857142857143,76.2,5,0,20.842857142857145,1,22.07,7
Punjab,Mansa,2014,37,32.1,24.82857142857143,15.799999999999999,4,0,8.714285714285714,6,27.61,7
Punjab,Mansa,2014,38,34.05714285714286,24.085714285714285,0.6,0,6,10.085714285714285,3,32.53,7
Punjab,Mansa,2014,39,34.84285714285714,23.057142857142857,0.0,0,7,14.342857142857143,0,38.21,7
Punjab,Mansa,2014,40,36.18571428571429,24.271428571428572,0.0,0,7,11.671428571428573,2,34.41,7
Punjab,Mansa,2014,41,34.714285714285715,22.47142857142857,1.7999999999999998,1,5,10.985714285714286,2,34.03,7
Punjab,Mansa,2014,42,30.25714285714286,18.257142857142856,1.4,1,6,10.042857142857143,4,29.9,7
Punjab,Mansa,2014,43,31.97142857142857,19.414285714285715,1.9,1,5,9.4,5,28.330000000000002,7
Punjab,Mansa,2014,44,30.37142857142857,17.414285714285715,2.7,1,6,11.257142857142856,3,28.35,7
Punjab,Mansa,2014,45,29.885714285714283,17.585714285714285,0.5,0,6,13.5,1,27.71,7
Punjab,Mansa,2014,46,27.37142857142857,12.085714285714285,0.0,0,7,11.771428571428572,2,27.46,7
Punjab,Mansa,2014,47,26.87142857142857,11.37142857142857,0.0,0,7,10.87142857142857,1,24.68,7
Punjab,Mansa,2014,48,27.12857142857143,12.585714285714285,0.0,0,7,11.057142857142859,3,22.8,7
Punjab,Mansa,2015,36,36.1,24.599999999999998,0.0,0,6,13.716666666666667,0,34.75,6
Punjab,Mansa,2015,37,37.114285714285714,23.900000000000002,0.0,0,7,12.700000000000001,0,39.95,7
Punjab,Mansa,2015,38,34.714285714285715,24.8,18.1,3,2,12.142857142857142,1,32.17,7
Punjab,Mansa,2015,39,31.842857142857145,23.24285714285714,26.299999999999997,3,3,12.642857142857142,1,26.77,7
Punjab,Mansa,2015,40,34.67142857142857,20.514285714285712,0.0,0,7,11.142857142857142,3,34.93,7
Punjab,Mansa,2015,41,36.542857142857144,21.900000000000002,0.30000000000000004,0,6,12.62857142857143,1,35.04,7
Punjab,Mansa,2015,42,34.22857142857143,22.142857142857142,5.8,1,3,12.771428571428572,2,30.0,7
Punjab,Mansa,2015,43,32.7,19.214285714285715,10.9,2,5,12.414285714285715,1,29.740000000000002,7
Punjab,Mansa,2015,44,28.599999999999998,16.271428571428572,2.1,1,6,10.12857142857143,5,25.78,7
Punjab,Mansa,2015,45,28.442857142857143,16.614285714285714,1.2000000000000002,0,5,9.914285714285715,4,22.77,7
Punjab,Mansa,2015,46,28.32857142857143,16.071428571428573,1.5999999999999999,1,5,10.657142857142857,3,23.81,7
Punjab,Mansa,2015,47,27.599999999999998,12.514285714285714,0.0,0,7,11.357142857142858,4,25.16,7
Punjab,Mansa,2015,48,26.25714285714286,12.814285714285715,0.0,0,7,12.799999999999999,1,21.7,7
Punjab,Mansa,2015,49,25.5,12.6,0.0,0,1,8.9,1,2.59,1
Punjab,Mansa,2016,35,33.2,25.15,1.2,0,2,12.975,1,18.740000000000002,4
Punjab,Mansa,2016,36,35.542857142857144,26.3,0.0,0,7,14.185714285714285,0,41.36,7
Punjab,Mansa,2016,37,36.9,25.985714285714288,0.2,0,6,11.171428571428573,2,37.91,7
Punjab,Mansa,2016,38,36.32857142857143,26.5,1.5,0,4,11.700000000000001,3,35.02,7
Punjab,Mansa,2016,39,36.285714285714285,26.142857142857142,0.0,0,7,9.271428571428572,7,32.72,7
Punjab,Mansa,2016,40,35.74285714285714,25.342857142857145,0.8,0,5,11.799999999999999,2,31.450000000000003,7
Punjab,Mansa,2016,41,35.5,21.02857142857143,0.0,0,7,11.814285714285715,0,37.879999999999995,7
Punjab,Mansa,2016,42,34.74285714285715,19.614285714285717,0.0,0,7,12.642857142857142,0,35.95,7
Punjab,Mansa,2016,43,32.9,17.928571428571427,0.0,0,7,11.285714285714286,2,31.39,7
