state,district,year,iso_week,dm_kg,dm_tonnes
Haryana,Palwal,2012,43,4118865.146507399,4118.865146507399
Haryana,Palwal,2012,44,13297944.19834577,13297.94419834577
Haryana,Palwal,2012,45,13602839.729688501,13602.839729688501
Haryana,Palwal,2012,46,12725335.815170899,12725.3358151709
Haryana,Palwal,2012,47,4953483.293367569,4953.48329336757
Haryana,Palwal,2012,48,955008.9826273111,955.0089826273112
Haryana,Palwal,2013,40,214839.4495017952,214.8394495017952
Haryana,Palwal,2013,41,619901.7000134493,619.9017000134493
Haryana,Palwal,2013,42,5368009.346256934,5368.009346256934
Haryana,Palwal,2013,43,19083052.752053224,19083.052752053223
Haryana,Palwal,2013,44,32688828.74701231,32688.82874701231
Haryana,Palwal,2013,45,24083286.454750985,24083.286454750985
Haryana,Palwal,2013,46,12314505.064510707,12314.505064510708
Haryana,Palwal,2013,47,1904851.5991755722,1904.8515991755721
Haryana,Palwal,2013,48,300227.8672387778,300.22786723877783
Haryana,Palwal,2014,40,7090.283798453631,7.090283798453631
Haryana,Palwal,2014,41,103844.17830256057,103.84417830256056
Haryana,Palwal,2014,42,290266.039392101,290.266039392101
Haryana,Palwal,2014,43,4887540.754903379,4887.540754903379
Haryana,Palwal,2014,44,21358142.061122645,21358.142061122646
Haryana,Palwal,2014,45,44257524.19019486,44257.52419019486
Haryana,Palwal,2014,46,13093268.132652458,13093.268132652458
Haryana,Palwal,2014,47,660553.9976944583,660.5539976944583
Haryana,Palwal,2014,48,41354.76674040545,41.35476674040545
Haryana,Palwal,2015,40,1999.5690634568869,1.9995690634568868
Haryana,Palwal,2015,41,49154.464486667275,49.15446448666727
Haryana,Palwal,2015,42,364220.4207929446,364.2204207929446
Haryana,Palwal,2015,43,7097468.195723012,7097.468195723012
Haryana,Palwal,2015,44,17648540.600077298,17648.540600077296
Haryana,Palwal,2015,45,32894491.897429254,32894.49189742925
Haryana,Palwal,2015,46,11833946.235587327,11833.946235587327
Haryana,Palwal,2015,47,1700958.9250484395,1700.9589250484396
Haryana,Palwal,2015,48,73253.19231203436,73.25319231203436
Haryana,Palwal,2015,49,539.1748238402259,0.539174823840226
Haryana,Palwal,2016,39,600.4437989095,0.6004437989095
Haryana,Palwal,2016,40,19972.291854189512,19.972291854189514
Haryana,Palwal,2016,41,1256847.653481537,1256.847653481537
Haryana,Palwal,2016,42,13192474.414310783,13192.474414310784
Haryana,Palwal,2016,43,40363103.97289885,40363.10397289885
Haryana,Palwal,2016,44,55120236.50214232,55120.23650214232
Haryana,Palwal,2016,45,32805367.0002158,32805.367000215796
Haryana,Palwal,2016,46,6768932.284353992,6768.932284353992
Haryana,Palwal,2016,47,1142592.6128110571,1142.592612811057
Haryana,Palwal,2016,48,78080.18594429705,78.08018594429704
Haryana,Palwal,2017,39,2515.6951684758537,2.5156951684758537
Haryana,Palwal,2017,40,171870.96654177594,171.87096654177594
Haryana,Palwal,2017,41,2791545.5178737515,2791.5455178737516
Haryana,Palwal,2017,42,21618978.553146686,21618.978553146688
Haryana,Palwal,2017,43,40880398.46703236,40880.398467032355
Haryana,Palwal,2017,44,33133458.260509983,33133.458260509986
Haryana,Palwal,2017,45,7532911.969139134,7532.911969139133
Haryana,Palwal,2017,46,554544.7154639531,554.5447154639531
Haryana,Palwal,2017,47,40153.0783739387,40.1530783739387
Haryana,Palwal,2017,48,2339.3594329559933,2.3393594329559932
Haryana,Palwal,2018,40,530117.946867966,530.117946867966
Haryana,Palwal,2018,41,6338767.24776803,6338.76724776803
Haryana,Palwal,2018,42,25912426.911764164,25912.426911764163
Haryana,Palwal,2018,43,25827183.776968703,25827.183776968704
Haryana,Palwal,2018,44,6487801.750979449,6487.801750979449
Haryana,Palwal,2018,45,1066315.0533326059,1066.3150533326059
Haryana,Palwal,2018,46,79137.96880240274,79.13796880240274
Haryana,Palwal,2018,47,80351.87111392025,80.35187111392025
Haryana,Palwal,2018,48,45954.69406995659,45.95469406995659
Haryana,Panchkula,2012,40,123260.49416765719,123.26049416765719
Haryana,Panchkula,2012,41,442252.6228273362,442.2526228273362
Haryana,Panchkula,2012,42,310962.82499485026,310.9628249948503
Haryana,Panchkula,2012,43,212285.6266875404,212.2856266875404
Haryana,Panchkula,2012,44,185435.41189794423,185.43541189794422
Haryana,Panchkula,2012,45,86688.26249221696,86.68826249221696
Haryana,Panchkula,2012,46,27518.899039582902,27.5188990395829
Haryana,Panchkula,2012,47,54515.62829574014,54.51562829574014
Haryana,Panchkula,2012,48,28647.42972085033,28.64742972085033
Haryana,Panchkula,2013,40,23290.979672390175,23.290979672390176
Haryana,Panchkula,2013,41,61428.387710484974,61.42838771048498
Haryana,Panchkula,2013,42,143602.97588356902,143.602975883569
Haryana,Panchkula,2013,43,303149.702689639,303.149702689639
Haryana,Panchkula,2013,44,694770.9752656008,694.7709752656008
Haryana,Panchkula,2013,45,699900.3806797407,699.9003806797407
Haryana,Panchkula,2013,46,152646.44688833354,152.64644688833354
Haryana,Panchkula,2013,47,15102.982296016939,15.102982296016938
Haryana,Panchkula,2013,48,1838.8899088882854,1.8388899088882853
Haryana,Panchkula,2014,40,152540.99726781834,152.54099726781834
Haryana,Panchkula,2014,41,391403.1144821224,391.4031144821224
Haryana,Panchkula,2014,42,567654.2955668493,567.6542955668493
Haryana,Panchkula,2014,43,552916.1439395563,552.9161439395564
Haryana,Panchkula,2014,44,367051.80557060573,367.0518055706057
Haryana,Panchkula,2014,45,260530.34152736855,260.53034152736853
Haryana,Panchkula,2014,46,61783.664508395195,61.7836645083952
Haryana,Panchkula,2014,47,5555.110968172381,5.555110968172381
Haryana,Panchkula,2014,48,209.80470673108698,0.20980470673108698
Haryana,Panchkula,2015,40,341040.6092044478,341.04060920444783
Haryana,Panchkula,2015,41,469542.15276783553,469.54215276783555
Haryana,Panchkula,2015,42,263789.5177796895,263.7895177796895
Haryana,Panchkula,2015,43,560820.4012783649,560.8204012783649
Haryana,Panchkula,2015,44,111200.62920984294,111.20062920984294
Haryana,Panchkula,2015,45,65982.95519314564,65.98295519314564
Haryana,Panchkula,2015,46,17493.677247343396,17.493677247343395
Haryana,Panchkula,2015,47,2743.618974886591,2.7436189748865907
Haryana,Panchkula,2015,48,427.43891818802774,0.42743891818802776
Haryana,Panchkula,2015,49,6.83237971534082,0.00683237971534082
Haryana,Panchkula,2016,39,7135.94424080894,7.13594424080894
Haryana,Panchkula,2016,40,29121.206465646643,29.121206465646644
Haryana,Panchkula,2016,41,1305917.8221059777,1305.9178221059776
Haryana,Panchkula,2016,42,140715.14400626367,140.71514400626367
Haryana,Panchkula,2016,43,132154.88866573636,132.15488866573637
Haryana,Panchkula,2016,44,126938.3127372457,126.9383127372457
Haryana,Panchkula,2016,45,73347.9795272334,73.3479795272334
Haryana,Panchkula,2016,46,43481.303045873596,43.481303045873595
Haryana,Panchkula,2016,47,284274.2153131009,284.2742153131009
Haryana,Panchkula,2016,48,1974.9147541521697,1.9749147541521697
Haryana,Panchkula,2017,39,954.9894544443794,0.9549894544443793
Haryana,Panchkula,2017,40,28584.740259527065,28.584740259527067
Haryana,Panchkula,2017,41,75801.54531390767,75.80154531390767
Haryana,Panchkula,2017,42,371443.0084216138,371.4430084216138
Haryana,Panchkula,2017,43,690153.0048774463,690.1530048774464
Haryana,Panchkula,2017,44,371733.2538579725,371.7332538579725
Haryana,Panchkula,2017,45,64549.870457547,64.549870457547
Haryana,Panchkula,2017,46,17903.111384875923,17.903111384875924
Haryana,Panchkula,2017,47,8916.63509797374,8.91663509797374
Haryana,Panchkula,2017,48,2345.2201698947056,2.3452201698947057
Haryana,Panchkula,2018,40,78666.03627751963,78.66603627751962
Haryana,Panchkula,2018,41,91234.7004274781,91.2347004274781
Haryana,Panchkula,2018,42,301555.9515550541,301.5559515550541
Haryana,Panchkula,2018,43,456432.79115775984,456.4327911577598
Haryana,Panchkula,2018,44,348922.2980884205,348.92229808842046
Haryana,Panchkula,2018,45,184581.7136447152,184.5817136447152
Haryana,Panchkula,2018,46,24524.395700289628,24.524395700289627
Haryana,Panchkula,2018,47,4012.222048955238,4.012222048955238
Haryana,Panchkula,2018,48,1244.5751344667708,1.2445751344667708
Haryana,Panipat,2012,40,2798018.8856448233,2798.0188856448235
Haryana,Panipat,2012,41,4250405.58577462,4250.40558577462
Haryana,Panipat,2012,42,4662543.44065489,4662.543440654889
Haryana,Panipat,2012,43,3617451.7133846525,3617.4517133846525
Haryana,Panipat,2012,44,3810157.7616051473,3810.1577616051472
Haryana,Panipat,2012,45,2901014.8266737643,2901.014826673764
Haryana,Panipat,2012,46,1401546.2490140395,1401.5462490140396
Haryana,Panipat,2012,47,1187089.775145347,1187.089775145347
Haryana,Panipat,2012,48,339382.69305817626,339.38269305817624
Haryana,Panipat,2013,40,556979.6930874839,556.9796930874838
Haryana,Panipat,2013,41,650549.6070446604,650.5496070446603
Haryana,Panipat,2013,42,368391.6282646275,368.39162826462746
Haryana,Panipat,2013,43,426456.8657843202,426.4568657843202
Haryana,Panipat,2013,44,1059489.8747830521,1059.489874783052
Haryana,Panipat,2013,45,1426589.341325129,1426.589341325129
Haryana,Panipat,2013,46,1002837.8812457565,1002.8378812457565
Haryana,Panipat,2013,47,367892.2454395264,367.8922454395264
Haryana,Panipat,2013,48,85117.29745051725,85.11729745051724
Haryana,Panipat,2014,40,11160.954687243135,11.160954687243136
Haryana,Panipat,2014,41,29873.009907810265,29.873009907810264
Haryana,Panipat,2014,42,24834.3572300835,24.8343572300835
Haryana,Panipat,2014,43,42955.79435217263,42.955794352172624
Haryana,Panipat,2014,44,174496.14751820383,174.49614751820383
Haryana,Panipat,2014,45,982205.8477502353,982.2058477502353
Haryana,Panipat,2014,46,184547.88634682712,184.5478863468271
Haryana,Panipat,2014,47,90128.48118221096,90.12848118221096
Haryana,Panipat,2014,48,152284.98890004554,152.28498890004553
Haryana,Panipat,2015,40,111477.0512268618,111.4770512268618
Haryana,Panipat,2015,41,423103.6723983568,423.10367239835676
Haryana,Panipat,2015,42,463709.74788688537,463.70974788688534
Haryana,Panipat,2015,43,1147969.75456847,1147.9697545684699
Haryana,Panipat,2015,44,1473108.1335781673,1473.1081335781673
Haryana,Panipat,2015,45,1615454.2533617807,1615.4542533617807
Haryana,Panipat,2015,46,825861.6251752487,825.8616251752487
Haryana,Panipat,2015,47,520972.969637495,520.972969637495
Haryana,Panipat,2015,48,482221.4441585813,482.22144415858133
Haryana,Panipat,2015,49,34770.429438714214,34.77042943871422
Haryana,Panipat,2016,39,85641.63924352682,85.64163924352682
Haryana,Panipat,2016,40,297754.7809105677,297.75478091056766
Haryana,Panipat,2016,41,913920.7994813897,913.9207994813897
Haryana,Panipat,2016,42,1174636.5849890409,1174.6365849890408
Haryana,Panipat,2016,43,1667717.618926903,1667.717618926903
Haryana,Panipat,2016,44,1438390.9867430222,1438.3909867430223
Haryana,Panipat,2016,45,739295.1883175047,739.2951883175048
Haryana,Panipat,2016,46,423168.16799021844,423.1681679902184
Haryana,Panipat,2016,47,235366.1054088457,235.3661054088457
Haryana,Panipat,2016,48,56560.9830742776,56.5609830742776
Haryana,Panipat,2017,39,8763.22356277519,8.76322356277519
Haryana,Panipat,2017,40,176069.10240751415,176.06910240751415
Haryana,Panipat,2017,41,238467.88992461632,238.46788992461632
Haryana,Panipat,2017,42,371750.37010456115,371.75037010456117
Haryana,Panipat,2017,43,510157.09847132897,510.157098471329
Haryana,Panipat,2017,44,940565.6596223529,940.5656596223529
Haryana,Panipat,2017,45,1240607.2228647592,1240.6072228647593
Haryana,Panipat,2017,46,1062616.5538649282,1062.6165538649282
Haryana,Panipat,2017,47,909318.9858483189,909.3189858483189
Haryana,Panipat,2017,48,386936.59489271947,386.9365948927195
Haryana,Panipat,2018,40,83184.70581324672,83.18470581324672
Haryana,Panipat,2018,41,85347.30357695058,85.34730357695058
Haryana,Panipat,2018,42,158528.00538036818,158.52800538036817
Haryana,Panipat,2018,43,187273.18114095263,187.27318114095263
Haryana,Panipat,2018,44,298694.25959285523,298.69425959285525
Haryana,Panipat,2018,45,441919.81487242394,441.91981487242396
Haryana,Panipat,2018,46,405246.1236754477,405.24612367544773
Haryana,Panipat,2018,47,149090.9868477493,149.0909868477493
Haryana,Panipat,2018,48,26984.213379169483,26.984213379169482
Haryana,Rewari,2012,40,0.23420997075443883,0.00023420997075443884
Haryana,Rewari,2012,41,0.4037799294856468,0.00040377992948564676
Haryana,Rewari,2012,42,0.5433360222303156,0.0005433360222303156
Haryana,Rewari,2012,43,0.5562351067532055,0.0005562351067532055
Haryana,Rewari,2012,44,0.8818469321609717,0.0008818469321609716
Haryana,Rewari,2012,45,1.0862006376403006,0.0010862006376403006
Haryana,Rewari,2012,46,0.9561397261378729,0.0009561397261378729
Haryana,Rewari,2012,47,13618.264796197382,13.618264796197382
Haryana,Rewari,2012,48,26524.942905741114,26.524942905741113
Haryana,Rewari,2013,40,0.0,0.0
Haryana,Rewari,2013,41,0.0,0.0
Haryana,Rewari,2013,42,0.0,0.0
Haryana,Rewari,2013,43,0.0,0.0
Haryana,Rewari,2013,44,0.0,0.0
Haryana,Rewari,2013,45,1.8960494025717908e-12,1.896049402571791e-15
Haryana,Rewari,2013,46,77384.4736154483,77.3844736154483
Haryana,Rewari,2013,47,12403.603722620664,12.403603722620664
Haryana,Rewari,2013,48,1.1252059031285071e-18,1.1252059031285071e-21
Haryana,Rewari,2014,40,0.0,0.0
Haryana,Rewari,2014,41,1.6750311854329643e-29,1.6750311854329644e-32
Haryana,Rewari,2014,42,27.250276258013518,0.027250276258013517
Haryana,Rewari,2014,43,84772.29126680769,84.77229126680768
Haryana,Rewari,2014,44,0.00011586464734310341,1.1586464734310342e-07
Haryana,Rewari,2014,45,0.0,0.0
Haryana,Rewari,2014,46,4.592659589073593e-37,4.592659589073593e-40
Haryana,Rewari,2014,47,0.24707476720800653,0.00024707476720800656
Haryana,Rewari,2014,48,39462.148348455325,39.46214834845532
Haryana,Rewari,2015,40,0.0,0.0
Haryana,Rewari,2015,41,0.0,0.0
Haryana,Rewari,2015,42,0.0,0.0
Haryana,Rewari,2015,43,0.0,0.0
Haryana,Rewari,2015,44,0.0,0.0
Haryana,Rewari,2015,45,0.0,0.0
Haryana,Rewari,2015,46,0.0,0.0
Haryana,Rewari,2015,47,0.0,0.0
Haryana,Rewari,2015,48,0.0,0.0
Haryana,Rewari,2015,49,0.0,0.0
Haryana,Rewari,2016,39,0.0,0.0
Haryana,Rewari,2016,40,0.0,0.0
Haryana,Rewari,2016,41,7.505744473125119e-13,7.505744473125119e-16
Haryana,Rewari,2016,42,49154.57404448919,49.154574044489195
Haryana,Rewari,2016,43,19976101.57292035,19976.10157292035
Haryana,Rewari,2016,44,0.05855695157333218,5.855695157333218e-05
Haryana,Rewari,2016,45,0.0,0.0
Haryana,Rewari,2016,46,0.0,0.0
Haryana,Rewari,2016,47,0.0,0.0
Haryana,Rewari,2016,48,0.0,0.0
Haryana,Rewari,2017,39,9028.699644631219,9.028699644631219
Haryana,Rewari,2017,40,116514.1816030805,116.5141816030805
Haryana,Rewari,2017,41,80631.87832448578,80.63187832448578
Haryana,Rewari,2017,42,84911.41785782001,84.91141785782001
Haryana,Rewari,2017,43,80815.43109289037,80.81543109289038
Haryana,Rewari,2017,44,86403.11146527051,86.40311146527051
Haryana,Rewari,2017,45,62045.4760283113,62.0454760283113
Haryana,Rewari,2017,46,27410.713079080186,27.410713079080185
Haryana,Rewari,2017,47,12160.19371697907,12.160193716979071
Haryana,Rewari,2017,48,2787.6105335698808,2.7876105335698806
Haryana,Rewari,2018,40,2.3390675942491172e-23,2.339067594249117e-26
Haryana,Rewari,2018,41,2194.424076525995,2.194424076525995
Haryana,Rewari,2018,42,54926.06990697154,54.92606990697154
Haryana,Rewari,2018,43,1.909122031552655e-08,1.9091220315526547e-11
Haryana,Rewari,2018,44,0.0,0.0
Haryana,Rewari,2018,45,0.0,0.0
Haryana,Rewari,2018,46,0.0,0.0
Haryana,Rewari,2018,47,0.0,0.0
Haryana,Rewari,2018,48,0.0,0.0
Haryana,Rohtak,2012,40,0.002258172407002332,2.258172407002332e-06
Haryana,Rohtak,2012,41,0.1570594464527727,0.0001570594464527727
Haryana,Rohtak,2012,42,5.012846842058847,0.005012846842058848
Haryana,Rohtak,2012,43,66.21670237936041,0.0662167023793604
Haryana,Rohtak,2012,44,934.2566200530031,0.934256620053003
Haryana,Rohtak,2012,45,6847.935462407786,6.847935462407786
Haryana,Rohtak,2012,46,50693.82173982897,50.69382173982897
Haryana,Rohtak,2012,47,44439.78284346618,44.439782843466176
Haryana,Rohtak,2012,48,27163.265219159417,27.163265219159417
Haryana,Rohtak,2013,40,179461.92398253738,179.46192398253737
Haryana,Rohtak,2013,41,210197.13829304685,210.19713829304686
Haryana,Rohtak,2013,42,113326.14899008324,113.32614899008324
Haryana,Rohtak,2013,43,115036.61968665784,115.03661968665784
Haryana,Rohtak,2013,44,249842.5987554254,249.8425987554254
Haryana,Rohtak,2013,45,392296.3110114236,392.2963110114236
Haryana,Rohtak,2013,46,618781.8235836008,618.7818235836008
Haryana,Rohtak,2013,47,1078457.4472478088,1078.457447247809
Haryana,Rohtak,2013,48,809540.7749048729,809.5407749048728
Haryana,Rohtak,2014,40,6.584606449185521e-05,6.584606449185521e-08
Haryana,Rohtak,2014,41,0.004919175996071081,4.919175996071081e-06
Haryana,Rohtak,2014,42,0.0754103983131937,7.541039831319369e-05
Haryana,Rohtak,2014,43,4.165110537335666,0.004165110537335666
Haryana,Rohtak,2014,44,149.86744641138708,0.14986744641138708
Haryana,Rohtak,2014,45,4782.08199425315,4.78208199425315
Haryana,Rohtak,2014,46,53884.64558525079,53.884645585250794
Haryana,Rohtak,2014,47,117599.86642647459,117.59986642647459
Haryana,Rohtak,2014,48,275611.60164598416,275.61160164598414
Haryana,Rohtak,2015,40,316.3309665610141,0.3163309665610141
Haryana,Rohtak,2015,41,1671.8827605135364,1.6718827605135365
Haryana,Rohtak,2015,42,2244.6233995812863,2.2446233995812865
Haryana,Rohtak,2015,43,5780.423499280708,5.780423499280708
Haryana,Rohtak,2015,44,9168.663971798445,9.168663971798445
Haryana,Rohtak,2015,45,16928.446418269854,16.928446418269854
Haryana,Rohtak,2015,46,16810.402704630105,16.810402704630107
Haryana,Rohtak,2015,47,117697.64437626404,117.69764437626404
Haryana,Rohtak,2015,48,29736.313440864895,29.736313440864894
Haryana,Rohtak,2015,49,3156.2075113651385,3.1562075113651384
Haryana,Rohtak,2016,39,109.01404910404385,0.10901404910404384
Haryana,Rohtak,2016,40,798.5594160736548,0.7985594160736548
Haryana,Rohtak,2016,41,4734.621554782635,4.734621554782635
Haryana,Rohtak,2016,42,11737.271932281807,11.737271932281807
Haryana,Rohtak,2016,43,54586.142818038265,54.58614281803826
Haryana,Rohtak,2016,44,144568.0448434071,144.56804484340708
Haryana,Rohtak,2016,45,311059.4855003073,311.0594855003073
Haryana,Rohtak,2016,46,324273.03494978574,324.2730349497857
Haryana,Rohtak,2016,47,163582.02315823047,163.58202315823047
Haryana,Rohtak,2016,48,20873.187876990072,20.873187876990073
Haryana,Rohtak,2017,39,1386.0422593453177,1.3860422593453177
Haryana,Rohtak,2017,40,30682.14231721045,30.682142317210452
Haryana,Rohtak,2017,41,46331.80148168459,46.33180148168459
Haryana,Rohtak,2017,42,96750.11016769875,96.75011016769875
Haryana,Rohtak,2017,43,197035.5043912713,197.0355043912713
Haryana,Rohtak,2017,44,467169.1214312948,467.16912143129485
Haryana,Rohtak,2017,45,1321770.995569893,1321.7709955698929
Haryana,Rohtak,2017,46,1533425.1341796922,1533.4251341796923
Haryana,Rohtak,2017,47,1975984.273421305,1975.984273421305
Haryana,Rohtak,2017,48,704573.4934433278,704.5734934433278
Haryana,Rohtak,2018,40,780.9663573780849,0.780966357378085
Haryana,Rohtak,2018,41,2251.261290935208,2.251261290935208
Haryana,Rohtak,2018,42,9228.036217855275,9.228036217855275
Haryana,Rohtak,2018,43,24520.595995222204,24.520595995222205
Haryana,Rohtak,2018,44,75367.35794068767,75.36735794068767
Haryana,Rohtak,2018,45,252156.09520395484,252.15609520395483
Haryana,Rohtak,2018,46,488107.68017628934,488.10768017628936
Haryana,Rohtak,2018,47,536215.5808340171,536.2155808340171
Haryana,Rohtak,2018,48,267416.6907738319,267.41669077383193
Haryana,Sirsa,2012,40,327036.7320313494,327.0367320313494
Haryana,Sirsa,2012,41,2648211.090218128,2648.211090218128
Haryana,Sirsa,2012,42,4819091.972119633,4819.091972119633
Haryana,Sirsa,2012,43,10628701.641063701,10628.7016410637
Haryana,Sirsa,2012,44,32467423.503087126,32467.423503087124
Haryana,Sirsa,2012,45,56141230.329713754,56141.230329713755
Haryana,Sirsa,2012,46,46101913.43169343,46101.91343169343
Haryana,Sirsa,2012,47,37579756.78039744,37579.75678039744
Haryana,Sirsa,2012,48,5801310.191881686,5801.3101918816865
Haryana,Sirsa,2013,40,797315.3308135985,797.3153308135985
Haryana,Sirsa,2013,41,2055179.5296104194,2055.179529610419
Haryana,Sirsa,2013,42,5366274.925102436,5366.274925102436
Haryana,Sirsa,2013,43,16501204.533990065,16501.204533990065
Haryana,Sirsa,2013,44,69917715.25405353,69917.71525405353
Haryana,Sirsa,2013,45,138248455.52438095,138248.45552438096
Haryana,Sirsa,2013,46,109193045.65155733,109193.04565155733
Haryana,Sirsa,2013,47,30051084.29782224,30051.08429782224
Haryana,Sirsa,2013,48,2033236.9368122106,2033.2369368122106
Haryana,Sirsa,2014,40,370898.3699193796,370.8983699193796
Haryana,Sirsa,2014,41,1593796.5912696528,1593.796591269653
Haryana,Sirsa,2014,42,2979631.109891777,2979.6311098917768
Haryana,Sirsa,2014,43,10951090.130697034,10951.090130697034
Haryana,Sirsa,2014,44,26187724.34950496,26187.72434950496
Haryana,Sirsa,2014,45,59771518.74391497,59771.51874391497
Haryana,Sirsa,2014,46,104563245.07241032,104563.24507241031
Haryana,Sirsa,2014,47,67660762.2981916,67660.7622981916
Haryana,Sirsa,2014,48,13173386.993830636,13173.386993830636
Haryana,Sirsa,2015,40,133211.94683950272,133.21194683950273
Haryana,Sirsa,2015,41,764747.1751172859,764.7471751172859
Haryana,Sirsa,2015,42,1967930.2920822965,1967.9302920822965
Haryana,Sirsa,2015,43,6594789.4507598905,6594.78945075989
Haryana,Sirsa,2015,44,14161631.019927567,14161.631019927567
Haryana,Sirsa,2015,45,69002218.40867049,69002.21840867048
Haryana,Sirsa,2015,46,140784593.81500396,140784.59381500396
Haryana,Sirsa,2015,47,139645290.09631515,139645.29009631515
Haryana,Sirsa,2015,48,39936104.56530047,39936.10456530047
Haryana,Sirsa,2015,49,912136.057005714,912.1360570057141
Haryana,Sirsa,2016,39,178426.76081882883,178.42676081882882
Haryana,Sirsa,2016,40,937051.6839797713,937.0516839797714
Haryana,Sirsa,2016,41,6303174.170287208,6303.174170287208
Haryana,Sirsa,2016,42,12492731.9051604,12492.731905160399
Haryana,Sirsa,2016,43,33467931.95571629,33467.93195571629
Haryana,Sirsa,2016,44,105825658.4473962,105825.6584473962
Haryana,Sirsa,2016,45,182946826.91819507,182946.82691819506
Haryana,Sirsa,2016,46,128290697.30405971,128290.69730405971
Haryana,Sirsa,2016,47,30589521.712694433,30589.521712694434
Haryana,Sirsa,2016,48,920500.0351045409,920.5000351045409
Haryana,Sirsa,2017,39,18879.310687412482,18.87931068741248
Haryana,Sirsa,2017,40,641799.5096796709,641.7995096796709
Haryana,Sirsa,2017,41,2315812.262141797,2315.8122621417974
Haryana,Sirsa,2017,42,8122941.660893734,8122.941660893734
Haryana,Sirsa,2017,43,20806045.27295846,20806.04527295846
Haryana,Sirsa,2017,44,56594714.45150842,56594.714451508415
Haryana,Sirsa,2017,45,68384763.71241947,68384.76371241946
Haryana,Sirsa,2017,46,99635644.59567112,99635.64459567111
Haryana,Sirsa,2017,47,115991334.60355434,115991.33460355434
Haryana,Sirsa,2017,48,25286945.83647929,25286.94583647929
Haryana,Sirsa,2018,40,162307.01669082485,162.30701669082484
Haryana,Sirsa,2018,41,339707.3198385235,339.7073198385235
Haryana,Sirsa,2018,42,1966050.8184771677,1966.0508184771677
Haryana,Sirsa,2018,43,8692007.119276673,8692.007119276672
Haryana,Sirsa,2018,44,31433062.545311257,31433.06254531126
Haryana,Sirsa,2018,45,126996934.44508427,126996.93444508428
Haryana,Sirsa,2018,46,106665245.93871221,106665.2459387122
Haryana,Sirsa,2018,47,63152864.96171595,63152.86496171595
Haryana,Sirsa,2018,48,11647374.800664524,11647.374800664524
Haryana,Sonipat,2012,40,55353.92197306327,55.353921973063265
Haryana,Sonipat,2012,41,86288.71406952082,86.28871406952082
Haryana,Sonipat,2012,42,106081.45280342457,106.08145280342457
Haryana,Sonipat,2012,43,99935.88425555285,99.93588425555285
Haryana,Sonipat,2012,44,121140.36484390883,121.14036484390883
Haryana,Sonipat,2012,45,102274.74156946599,102.27474156946599
Haryana,Sonipat,2012,46,163790.37912624964,163.79037912624963
Haryana,Sonipat,2012,47,266042.64935245016,266.04264935245016
Haryana,Sonipat,2012,48,366154.4830402782,366.1544830402782
Haryana,Sonipat,2013,40,92116.13730489212,92.11613730489212
Haryana,Sonipat,2013,41,110459.82587679873,110.45982587679873
Haryana,Sonipat,2013,42,67307.7162294829,67.3077162294829
Haryana,Sonipat,2013,43,97799.73566248662,97.79973566248663
Haryana,Sonipat,2013,44,322790.362689538,322.790362689538
Haryana,Sonipat,2013,45,514842.8613594978,514.8428613594979
Haryana,Sonipat,2013,46,980067.3217862125,980.0673217862125
Haryana,Sonipat,2013,47,1028597.1632255949,1028.5971632255948
Haryana,Sonipat,2013,48,137293.77656823938,137.29377656823937
Haryana,Sonipat,2014,40,352.5015215700686,0.3525015215700686
Haryana,Sonipat,2014,41,1873.0944271015976,1.8730944271015977
Haryana,Sonipat,2014,42,2808.8571564195513,2.8088571564195512
Haryana,Sonipat,2014,43,10105.54216889212,10.10554216889212
Haryana,Sonipat,2014,44,50348.56677136323,50.34856677136323
Haryana,Sonipat,2014,45,271899.83008964855,271.89983008964856
Haryana,Sonipat,2014,46,171185.00247823552,171.1850024782355
Haryana,Sonipat,2014,47,259852.5944265487,259.8525944265487
Haryana,Sonipat,2014,48,188330.95443318615,188.33095443318615
Haryana,Sonipat,2015,40,6330.573964377176,6.330573964377176
Haryana,Sonipat,2015,41,22405.305428421623,22.405305428421624
Haryana,Sonipat,2015,42,32974.247414787445,32.97424741478745
Haryana,Sonipat,2015,43,154762.33058530386,154.76233058530386
Haryana,Sonipat,2015,44,308080.68369626167,308.08068369626164
Haryana,Sonipat,2015,45,524308.1215554825,524.3081215554826
Haryana,Sonipat,2015,46,396046.2058158808,396.0462058158808
Haryana,Sonipat,2015,47,513316.1953929852,513.3161953929852
Haryana,Sonipat,2015,48,106454.53270910698,106.45453270910697
Haryana,Sonipat,2015,49,4769.34640930509,4.76934640930509
Haryana,Sonipat,2016,39,1957.8123655412194,1.9578123655412194
Haryana,Sonipat,2016,40,9153.794274269127,9.153794274269126
Haryana,Sonipat,2016,41,51640.05028889081,51.640050288890805
Haryana,Sonipat,2016,42,136258.39578754856,136.25839578754855
Haryana,Sonipat,2016,43,491448.52900816116,491.4485290081612
Haryana,Sonipat,2016,44,828993.3271982595,828.9933271982595
Haryana,Sonipat,2016,45,677442.3413594654,677.4423413594653
Haryana,Sonipat,2016,46,425634.2012791232,425.6342012791232
Haryana,Sonipat,2016,47,161653.8117512638,161.6538117512638
Haryana,Sonipat,2016,48,8986.664307573023,8.986664307573022
Haryana,Sonipat,2017,39,447.4173539248726,0.4474173539248726
Haryana,Sonipat,2017,40,9502.807179268506,9.502807179268506
Haryana,Sonipat,2017,41,14057.835462593805,14.057835462593804
